
x:0, y:0, z:29 grains: []

x:1, y:0, z:29 grains: []

x:2, y:0, z:29 grains: []

x:3, y:0, z:29 grains: []

x:4, y:0, z:29 grains: []

x:5, y:0, z:29 grains: []

x:6, y:0, z:29 grains: []

x:7, y:0, z:29 grains: []

x:8, y:0, z:29 grains: []

x:9, y:0, z:29 grains: []

x:10, y:0, z:29 grains: []

x:11, y:0, z:29 grains: []

x:12, y:0, z:29 grains: []

x:13, y:0, z:29 grains: []

x:14, y:0, z:29 grains: []

x:15, y:0, z:29 grains: []

x:16, y:0, z:29 grains: []

x:17, y:0, z:29 grains: []

x:18, y:0, z:29 grains: []

x:19, y:0, z:29 grains: []

x:20, y:0, z:29 grains: []

x:21, y:0, z:29 grains: []

x:22, y:0, z:29 grains: []

x:23, y:0, z:29 grains: []

x:24, y:0, z:29 grains: []

x:25, y:0, z:29 grains: []

x:26, y:0, z:29 grains: []

x:27, y:0, z:29 grains: []

x:28, y:0, z:29 grains: []

x:29, y:0, z:29 grains: []

x:30, y:0, z:29 grains: []

x:31, y:0, z:29 grains: []

x:32, y:0, z:29 grains: []

x:33, y:0, z:29 grains: []

x:34, y:0, z:29 grains: []

x:35, y:0, z:29 grains: []

x:36, y:0, z:29 grains: []

x:37, y:0, z:29 grains: []

x:38, y:0, z:29 grains: []

x:39, y:0, z:29 grains: []

x:40, y:0, z:29 grains: []

x:41, y:0, z:29 grains: []

x:42, y:0, z:29 grains: []

x:43, y:0, z:29 grains: []

x:44, y:0, z:29 grains: []

x:45, y:0, z:29 grains: []

x:46, y:0, z:29 grains: []

x:47, y:0, z:29 grains: []

x:48, y:0, z:29 grains: []

x:49, y:0, z:29 grains: []

x:50, y:0, z:29 grains: []

x:0, y:1, z:29 grains: []

x:1, y:1, z:29 grains: []

x:2, y:1, z:29 grains: []

x:3, y:1, z:29 grains: []

x:4, y:1, z:29 grains: []

x:5, y:1, z:29 grains: []

x:6, y:1, z:29 grains: []

x:7, y:1, z:29 grains: []

x:8, y:1, z:29 grains: []

x:9, y:1, z:29 grains: []

x:10, y:1, z:29 grains: []

x:11, y:1, z:29 grains: []

x:12, y:1, z:29 grains: []

x:13, y:1, z:29 grains: []

x:14, y:1, z:29 grains: []

x:15, y:1, z:29 grains: []

x:16, y:1, z:29 grains: []

x:17, y:1, z:29 grains: []

x:18, y:1, z:29 grains: []

x:19, y:1, z:29 grains: []

x:20, y:1, z:29 grains: []

x:21, y:1, z:29 grains: []

x:22, y:1, z:29 grains: []

x:23, y:1, z:29 grains: []

x:24, y:1, z:29 grains: []

x:25, y:1, z:29 grains: []

x:26, y:1, z:29 grains: []

x:27, y:1, z:29 grains: []

x:28, y:1, z:29 grains: []

x:29, y:1, z:29 grains: []

x:30, y:1, z:29 grains: []

x:31, y:1, z:29 grains: []

x:32, y:1, z:29 grains: []

x:33, y:1, z:29 grains: []

x:34, y:1, z:29 grains: []

x:35, y:1, z:29 grains: []

x:36, y:1, z:29 grains: []

x:37, y:1, z:29 grains: []

x:38, y:1, z:29 grains: []

x:39, y:1, z:29 grains: []

x:40, y:1, z:29 grains: []

x:41, y:1, z:29 grains: []

x:42, y:1, z:29 grains: []

x:43, y:1, z:29 grains: []

x:44, y:1, z:29 grains: []

x:45, y:1, z:29 grains: []

x:46, y:1, z:29 grains: []

x:47, y:1, z:29 grains: []

x:48, y:1, z:29 grains: []

x:49, y:1, z:29 grains: []

x:50, y:1, z:29 grains: []

x:0, y:2, z:29 grains: []

x:1, y:2, z:29 grains: []

x:2, y:2, z:29 grains: []

x:3, y:2, z:29 grains: []

x:4, y:2, z:29 grains: []

x:5, y:2, z:29 grains: []

x:6, y:2, z:29 grains: []

x:7, y:2, z:29 grains: []

x:8, y:2, z:29 grains: []

x:9, y:2, z:29 grains: []

x:10, y:2, z:29 grains: []

x:11, y:2, z:29 grains: []

x:12, y:2, z:29 grains: []

x:13, y:2, z:29 grains: []

x:14, y:2, z:29 grains: []

x:15, y:2, z:29 grains: []

x:16, y:2, z:29 grains: []

x:17, y:2, z:29 grains: []

x:18, y:2, z:29 grains: []

x:19, y:2, z:29 grains: []

x:20, y:2, z:29 grains: []

x:21, y:2, z:29 grains: []

x:22, y:2, z:29 grains: []

x:23, y:2, z:29 grains: []

x:24, y:2, z:29 grains: []

