
x:0, y:0, z:4 grains: []

x:1, y:0, z:4 grains: []

x:2, y:0, z:4 grains: []

x:3, y:0, z:4 grains: []

x:4, y:0, z:4 grains: []

x:5, y:0, z:4 grains: []

x:6, y:0, z:4 grains: []

x:0, y:1, z:4 grains: []

x:1, y:1, z:4 grains: []

x:2, y:1, z:4 grains: []

x:3, y:1, z:4 grains: []

x:4, y:1, z:4 grains: []

x:5, y:1, z:4 grains: []

x:6, y:1, z:4 grains: []

x:0, y:2, z:4 grains: []

x:1, y:2, z:4 grains: []

x:2, y:2, z:4 grains: []

x:3, y:2, z:4 grains: []

x:4, y:2, z:4 grains: []

x:5, y:2, z:4 grains: []

x:6, y:2, z:4 grains: []

x:0, y:3, z:4 grains: []

x:1, y:3, z:4 grains: []

x:2, y:3, z:4 grains: []

x:3, y:3, z:4 grains: []

x:4, y:3, z:4 grains: []

x:5, y:3, z:4 grains: []

x:6, y:3, z:4 grains: []

x:0, y:4, z:4 grains: []

x:1, y:4, z:4 grains: []

x:2, y:4, z:4 grains: []

x:3, y:4, z:4 grains: []

x:4, y:4, z:4 grains: []

x:5, y:4, z:4 grains: []

x:6, y:4, z:4 grains: []

x:0, y:5, z:4 grains: []

x:1, y:5, z:4 grains: []

x:2, y:5, z:4 grains: []

x:3, y:5, z:4 grains: []

x:4, y:5, z:4 grains: []

x:5, y:5, z:4 grains: []

x:6, y:5, z:4 grains: []

x:0, y:6, z:4 grains: []

x:1, y:6, z:4 grains: []

x:2, y:6, z:4 grains: []

x:3, y:6, z:4 grains: []

x:4, y:6, z:4 grains: []

x:5, y:6, z:4 grains: []

x:6, y:6, z:4 grains: []

x:0, y:0, z:3 grains: []

x:1, y:0, z:3 grains: []

x:2, y:0, z:3 grains: []

x:3, y:0, z:3 grains: []

x:4, y:0, z:3 grains: []

x:5, y:0, z:3 grains: []

x:6, y:0, z:3 grains: []

x:0, y:1, z:3 grains: []

x:1, y:1, z:3 grains: []

x:2, y:1, z:3 grains: []

x:3, y:1, z:3 grains: []

x:4, y:1, z:3 grains: []

x:5, y:1, z:3 grains: []

x:6, y:1, z:3 grains: []

x:0, y:2, z:3 grains: []

x:1, y:2, z:3 grains: []

x:2, y:2, z:3 grains: []

x:3, y:2, z:3 grains: []

x:4, y:2, z:3 grains: []

x:5, y:2, z:3 grains: []

x:6, y:2, z:3 grains: []

x:0, y:3, z:3 grains: []

x:1, y:3, z:3 grains: []

x:2, y:3, z:3 grains: []

x:3, y:3, z:3 grains: [64, 67, 71, 77]
 Grain id: 64, x: 3, y: 3, z: 3, energy: 1
 Grain id: 67, x: 3, y: 3, z: 3, energy: 1
 Grain id: 71, x: 3, y: 3, z: 3, energy: 1
 Grain id: 77, x: 3, y: 3, z: 3, energy: 1

x:4, y:3, z:3 grains: []

x:5, y:3, z:3 grains: []

x:6, y:3, z:3 grains: []

x:0, y:4, z:3 grains: []

x:1, y:4, z:3 grains: []

x:2, y:4, z:3 grains: []

x:3, y:4, z:3 grains: []

x:4, y:4, z:3 grains: []

x:5, y:4, z:3 grains: []

x:6, y:4, z:3 grains: []

x:0, y:5, z:3 grains: []

x:1, y:5, z:3 grains: []

x:2, y:5, z:3 grains: []

x:3, y:5, z:3 grains: []

x:4, y:5, z:3 grains: []

x:5, y:5, z:3 grains: []

x:6, y:5, z:3 grains: []

x:0, y:6, z:3 grains: []

x:1, y:6, z:3 grains: []

x:2, y:6, z:3 grains: []

x:3, y:6, z:3 grains: []

x:4, y:6, z:3 grains: []

x:5, y:6, z:3 grains: []

x:6, y:6, z:3 grains: []

x:0, y:0, z:2 grains: []

x:1, y:0, z:2 grains: []

x:2, y:0, z:2 grains: []

x:3, y:0, z:2 grains: []

x:4, y:0, z:2 grains: []

x:5, y:0, z:2 grains: []

x:6, y:0, z:2 grains: []

x:0, y:1, z:2 grains: []

x:1, y:1, z:2 grains: []

x:2, y:1, z:2 grains: []

x:3, y:1, z:2 grains: []

x:4, y:1, z:2 grains: []

x:5, y:1, z:2 grains: []

x:6, y:1, z:2 grains: []

x:0, y:2, z:2 grains: []

x:1, y:2, z:2 grains: []

x:2, y:2, z:2 grains: []

x:3, y:2, z:2 grains: [98]
 Grain id: 98, x: 3, y: 2, z: 2, energy: 0

x:4, y:2, z:2 grains: []

x:5, y:2, z:2 grains: []

x:6, y:2, z:2 grains: []

x:0, y:3, z:2 grains: []

x:1, y:3, z:2 grains: []

x:2, y:3, z:2 grains: [79, 81]
 Grain id: 79, x: 2, y: 3, z: 2, energy: 2
 Grain id: 81, x: 2, y: 3, z: 2, energy: 2

x:3, y:3, z:2 grains: [97]
 Grain id: 97, x: 3, y: 3, z: 2, energy: 0

x:4, y:3, z:2 grains: [56]
 Grain id: 56, x: 4, y: 3, z: 2, energy: 0

x:5, y:3, z:2 grains: []

x:6, y:3, z:2 grains: []

x:0, y:4, z:2 grains: []

x:1, y:4, z:2 grains: []

x:2, y:4, z:2 grains: [58, 86]
 Grain id: 58, x: 2, y: 4, z: 2, energy: 0
 Grain id: 86, x: 2, y: 4, z: 2, energy: 0

x:3, y:4, z:2 grains: [62, 55, 89]
 Grain id: 62, x: 3, y: 4, z: 2, energy: 0
 Grain id: 55, x: 3, y: 4, z: 2, energy: 0
 Grain id: 89, x: 3, y: 4, z: 2, energy: 0

x:4, y:4, z:2 grains: []

x:5, y:4, z:2 grains: []

x:6, y:4, z:2 grains: []

x:0, y:5, z:2 grains: []

x:1, y:5, z:2 grains: []

x:2, y:5, z:2 grains: []

x:3, y:5, z:2 grains: []

x:4, y:5, z:2 grains: []

x:5, y:5, z:2 grains: []

x:6, y:5, z:2 grains: []

x:0, y:6, z:2 grains: []

x:1, y:6, z:2 grains: []

x:2, y:6, z:2 grains: []

x:3, y:6, z:2 grains: []

x:4, y:6, z:2 grains: []

x:5, y:6, z:2 grains: []

x:6, y:6, z:2 grains: []

x:0, y:0, z:1 grains: []

x:1, y:0, z:1 grains: []

x:2, y:0, z:1 grains: []

x:3, y:0, z:1 grains: []

x:4, y:0, z:1 grains: []

x:5, y:0, z:1 grains: []

x:6, y:0, z:1 grains: []

x:0, y:1, z:1 grains: []

x:1, y:1, z:1 grains: []

x:2, y:1, z:1 grains: [78]
 Grain id: 78, x: 2, y: 1, z: 1, energy: 0

x:3, y:1, z:1 grains: [88, 92, 84]
 Grain id: 88, x: 3, y: 1, z: 1, energy: 0
 Grain id: 92, x: 3, y: 1, z: 1, energy: 0
 Grain id: 84, x: 3, y: 1, z: 1, energy: 0

x:4, y:1, z:1 grains: []

x:5, y:1, z:1 grains: []

x:6, y:1, z:1 grains: []

x:0, y:2, z:1 grains: []

x:1, y:2, z:1 grains: []

x:2, y:2, z:1 grains: [35]
 Grain id: 35, x: 2, y: 2, z: 1, energy: 0

x:3, y:2, z:1 grains: [36, 70, 75, 85]
 Grain id: 36, x: 3, y: 2, z: 1, energy: 0
 Grain id: 70, x: 3, y: 2, z: 1, energy: 0
 Grain id: 75, x: 3, y: 2, z: 1, energy: 0
 Grain id: 85, x: 3, y: 2, z: 1, energy: 0

x:4, y:2, z:1 grains: [94]
 Grain id: 94, x: 4, y: 2, z: 1, energy: 0

x:5, y:2, z:1 grains: []

x:6, y:2, z:1 grains: []

x:0, y:3, z:1 grains: []

x:1, y:3, z:1 grains: [93]
 Grain id: 93, x: 1, y: 3, z: 1, energy: 0

x:2, y:3, z:1 grains: [99]
 Grain id: 99, x: 2, y: 3, z: 1, energy: 0

x:3, y:3, z:1 grains: [24, 25, 33, 34]
 Grain id: 24, x: 3, y: 3, z: 1, energy: 0
 Grain id: 25, x: 3, y: 3, z: 1, energy: 0
 Grain id: 33, x: 3, y: 3, z: 1, energy: 0
 Grain id: 34, x: 3, y: 3, z: 1, energy: 0

x:4, y:3, z:1 grains: []

x:5, y:3, z:1 grains: []

x:6, y:3, z:1 grains: []

x:0, y:4, z:1 grains: []

x:1, y:4, z:1 grains: []

x:2, y:4, z:1 grains: [39, 74, 76]
 Grain id: 39, x: 2, y: 4, z: 1, energy: 0
 Grain id: 74, x: 2, y: 4, z: 1, energy: 0
 Grain id: 76, x: 2, y: 4, z: 1, energy: 0

x:3, y:4, z:1 grains: [38, 59, 61, 65]
 Grain id: 38, x: 3, y: 4, z: 1, energy: 0
 Grain id: 59, x: 3, y: 4, z: 1, energy: 0
 Grain id: 61, x: 3, y: 4, z: 1, energy: 0
 Grain id: 65, x: 3, y: 4, z: 1, energy: 0

x:4, y:4, z:1 grains: [42]
 Grain id: 42, x: 4, y: 4, z: 1, energy: 0

x:5, y:4, z:1 grains: []

x:6, y:4, z:1 grains: []

x:0, y:5, z:1 grains: []

x:1, y:5, z:1 grains: []

x:2, y:5, z:1 grains: []

x:3, y:5, z:1 grains: []

x:4, y:5, z:1 grains: []

x:5, y:5, z:1 grains: []

x:6, y:5, z:1 grains: []

x:0, y:6, z:1 grains: []

x:1, y:6, z:1 grains: []

x:2, y:6, z:1 grains: []

x:3, y:6, z:1 grains: []

x:4, y:6, z:1 grains: []

x:5, y:6, z:1 grains: []

x:6, y:6, z:1 grains: []

x:0, y:0, z:0 grains: []

x:1, y:0, z:0 grains: []

x:2, y:0, z:0 grains: []

x:3, y:0, z:0 grains: [29]
 Grain id: 29, x: 3, y: 0, z: 0, energy: 0

x:4, y:0, z:0 grains: []

x:5, y:0, z:0 grains: []

x:6, y:0, z:0 grains: []

x:0, y:1, z:0 grains: []

x:1, y:1, z:0 grains: []

x:2, y:1, z:0 grains: [53]
 Grain id: 53, x: 2, y: 1, z: 0, energy: 0

x:3, y:1, z:0 grains: [1, 51, 66, 68]
 Grain id: 1, x: 3, y: 1, z: 0, energy: 0
 Grain id: 51, x: 3, y: 1, z: 0, energy: 0
 Grain id: 66, x: 3, y: 1, z: 0, energy: 0
 Grain id: 68, x: 3, y: 1, z: 0, energy: 0

x:4, y:1, z:0 grains: []

x:5, y:1, z:0 grains: []

x:6, y:1, z:0 grains: []

x:0, y:2, z:0 grains: []

x:1, y:2, z:0 grains: [30]
 Grain id: 30, x: 1, y: 2, z: 0, energy: 0

x:2, y:2, z:0 grains: [17, 15, 52, 60]
 Grain id: 17, x: 2, y: 2, z: 0, energy: 0
 Grain id: 15, x: 2, y: 2, z: 0, energy: 0
 Grain id: 52, x: 2, y: 2, z: 0, energy: 0
 Grain id: 60, x: 2, y: 2, z: 0, energy: 0

x:3, y:2, z:0 grains: [19, 21, 23, 32]
 Grain id: 19, x: 3, y: 2, z: 0, energy: 0
 Grain id: 21, x: 3, y: 2, z: 0, energy: 0
 Grain id: 23, x: 3, y: 2, z: 0, energy: 0
 Grain id: 32, x: 3, y: 2, z: 0, energy: 0

x:4, y:2, z:0 grains: [57, 47]
 Grain id: 57, x: 4, y: 2, z: 0, energy: 0
 Grain id: 47, x: 4, y: 2, z: 0, energy: 0

x:5, y:2, z:0 grains: []

x:6, y:2, z:0 grains: []

x:0, y:3, z:0 grains: []

x:1, y:3, z:0 grains: [63, 80, 83, 91, 44]
 Grain id: 63, x: 1, y: 3, z: 0, energy: 0
 Grain id: 80, x: 1, y: 3, z: 0, energy: 0
 Grain id: 83, x: 1, y: 3, z: 0, energy: 0
 Grain id: 91, x: 1, y: 3, z: 0, energy: 0
 Grain id: 44, x: 1, y: 3, z: 0, energy: 0

x:2, y:3, z:0 grains: [9, 27, 31, 43]
 Grain id: 9, x: 2, y: 3, z: 0, energy: 0
 Grain id: 27, x: 2, y: 3, z: 0, energy: 0
 Grain id: 31, x: 2, y: 3, z: 0, energy: 0
 Grain id: 43, x: 2, y: 3, z: 0, energy: 0

x:3, y:3, z:0 grains: [2, 4, 5, 7]
 Grain id: 2, x: 3, y: 3, z: 0, energy: 0
 Grain id: 4, x: 3, y: 3, z: 0, energy: 0
 Grain id: 5, x: 3, y: 3, z: 0, energy: 0
 Grain id: 7, x: 3, y: 3, z: 0, energy: 0

x:4, y:3, z:0 grains: [40, 49, 69]
 Grain id: 40, x: 4, y: 3, z: 0, energy: 0
 Grain id: 49, x: 4, y: 3, z: 0, energy: 0
 Grain id: 69, x: 4, y: 3, z: 0, energy: 0

x:5, y:3, z:0 grains: [28, 48, 90]
 Grain id: 28, x: 5, y: 3, z: 0, energy: 0
 Grain id: 48, x: 5, y: 3, z: 0, energy: 0
 Grain id: 90, x: 5, y: 3, z: 0, energy: 0

x:6, y:3, z:0 grains: []
